[1, 0, 1.0, 67.0, 55.5, 50, 50]
[1, 0, 1.0, 67.5, 55.5, 50, 50]
[1, 0, 1.0, 67.5, 55.5, 50, 50]
[1, 0, 1.0, 68.0, 55.5, 50, 50]
[1, 0, 1.0, 68.5, 55.5, 50, 50]
[1, 0, 1.0, 69.5, 55.0, 50, 50]
[1, 0, 1.0, 70.0, 55.0, 50, 50]
[1, 0, 1.0, 71.0, 55.0, 50, 50]
[1, 0, 1.0, 72.0, 55.0, 50, 50]
[1, 0, 1.0, 73.0, 55.0, 50, 50]
[1, 0, 1.0, 73.5, 55.0, 50, 50]
[1, 0, 1.0, 75.0, 55.0, 50, 50]
[1, 0, 1.0, 76.0, 55.0, 50, 50]
[1, 0, 1.0, 77.0, 55.0, 50, 50]
[1, 0, 1.0, 77.5, 55.0, 50, 50]
[1, 0, 1.0, 78.0, 55.0, 50, 50]
[1, 0, 1.0, 78.5, 55.0, 50, 50]
[1, 0, 1.0, 79.0, 55.0, 50, 50]
[1, 0, 1.0, 79.5, 54.5, 50, 50]
[1, 0, 1.0, 80.0, 54.5, 50, 50]
[1, 0, 1.0, 80.5, 54.5, 50, 50]
[1, 0, 1.0, 81.0, 54.5, 50, 50]
[1, 0, 1.0, 81.5, 54.5, 50, 50]
[1, 0, 1.0, 82.0, 54.5, 50, 50]
[1, 0, 1.0, 82.5, 54.5, 50, 50]
[1, 0, 1.0, 84.0, 54.5, 50, 50]
[1, 0, 1.0, 85.5, 55.0, 50, 50]
[1, 0, 1.0, 86.0, 55.5, 50, 50]
[1, 0, 1.0, 87.0, 55.5, 50, 50]
[1, 0, 1.0, 87.5, 56.0, 50, 50]
[1, 0, 1.0, 89.0, 56.0, 50, 50]
[1, 0, 1.0, 89.5, 56.5, 50, 50]
[1, 0, 1.0, 90.0, 56.5, 50, 50]
[1, 0, 1.0, 91.0, 56.5, 50, 50]
[1, 0, 1.0, 92.0, 56.5, 50, 50]
[1, 0, 1.0, 92.5, 56.5, 50, 50]
[1, 0, 1.0, 94.0, 56.5, 50, 50]
[1, 0, 1.0, 94.5, 57.0, 50, 50]
[1, 0, 1.0, 95.0, 57.0, 50, 50]
[1, 0, 1.0, 96.0, 57.0, 50, 50]
[1, 0, 1.0, 97.0, 57.0, 50, 50]
[1, 0, 1.0, 97.5, 57.0, 50, 50]
[1, 0, 1.0, 99.0, 58.0, 50, 50]
[1, 0, 1.0, 99.5, 58.0, 50, 50]
[1, 0, 1.0, 100.0, 58.0, 50, 50]
[1, 0, 1.0, 101.0, 58.0, 50, 50]
[1, 0, 1.0, 101.0, 58.0, 50, 50]
[1, 0, 1.0, 101.5, 58.5, 50, 50]
[1, 0, 1.0, 102.0, 58.5, 50, 50]
[1, 0, 1.0, 103.0, 58.5, 50, 50]
[1, 0, 1.0, 103.5, 58.5, 50, 50]
[1, 0, 1.0, 104.0, 58.5, 50, 50]
[1, 0, 1.0, 104.5, 59.0, 50, 50]
[1, 0, 1.0, 105.5, 59.0, 50, 50]
[1, 0, 1.0, 106.0, 59.0, 50, 50]
[1, 0, 1.0, 106.0, 59.0, 50, 50]
[1, 0, 1.0, 106.5, 59.0, 50, 50]
[1, 0, 1.0, 107.5, 59.0, 50, 50]
[1, 0, 1.0, 108.0, 59.0, 50, 50]
[1, 0, 1.0, 108.5, 59.5, 50, 50]
[1, 0, 1.0, 108.5, 59.5, 50, 50]
[1, 0, 1.0, 109.5, 59.5, 50, 50]
[1, 0, 1.0, 109.5, 59.5, 50, 50]
[1, 0, 1.0, 110.0, 59.5, 50, 50]
[1, 0, 1.0, 110.5, 59.5, 50, 50]
[1, 0, 1.0, 111.5, 59.5, 50, 50]
[1, 0, 1.0, 112.5, 59.5, 50, 50]
[1, 0, 1.0, 114.0, 59.5, 50, 50]
[1, 0, 1.0, 115.0, 60.5, 50, 50]
[1, 0, 1.0, 115.5, 60.5, 50, 50]
[1, 0, 1.0, 116.5, 60.5, 50, 50]
[1, 0, 1.0, 117.0, 61.0, 50, 50]
[1, 0, 1.0, 117.5, 61.0, 50, 50]
[1, 0, 1.0, 118.0, 61.0, 50, 50]
[1, 0, 1.0, 119.0, 61.0, 50, 50]
[1, 0, 1.0, 119.5, 61.5, 50, 50]
[1, 0, 1.0, 120.0, 61.5, 50, 50]
[1, 0, 1.0, 120.0, 61.5, 50, 50]
[1, 0, 1.0, 121.0, 61.5, 50, 50]
[1, 0, 1.0, 121.5, 61.5, 50, 50]
[1, 0, 1.0, 121.5, 61.5, 50, 50]
[1, 0, 1.0, 122.0, 61.5, 50, 50]
[1, 0, 1.0, 122.5, 61.5, 50, 50]
[1, 0, 1.0, 123.0, 61.5, 50, 50]
[1, 0, 1.0, 123.5, 61.5, 50, 50]
[1, 0, 1.0, 124.0, 61.5, 50, 50]
[1, 0, 1.0, 125.0, 61.5, 50, 50]
[1, 0, 1.0, 125.5, 61.5, 50, 50]
[1, 0, 1.0, 126.0, 61.5, 50, 50]
[1, 0, 1.0, 126.5, 61.5, 50, 50]
[1, 0, 1.0, 127.5, 61.5, 50, 50]
[1, 0, 1.0, 127.5, 61.5, 50, 50]
[1, 0, 1.0, 128.0, 61.5, 50, 50]
[1, 0, 1.0, 128.5, 61.5, 50, 50]
[1, 0, 1.0, 129.5, 61.5, 50, 50]
[1, 0, 1.0, 130.0, 61.5, 50, 50]
[1, 0, 1.0, 130.5, 61.5, 50, 50]
[1, 0, 1.0, 131.0, 61.5, 50, 50]
[1, 0, 1.0, 132.0, 61.5, 50, 50]
[1, 0, 1.0, 132.5, 61.5, 50, 50]
[1, 0, 1.0, 133.0, 61.5, 50, 50]
[1, 0, 1.0, 133.5, 61.5, 50, 50]
[1, 0, 1.0, 134.5, 61.5, 50, 50]
[1, 0, 1.0, 135.0, 61.5, 50, 50]
[1, 0, 1.0, 135.5, 61.5, 50, 50]
[1, 0, 1.0, 136.0, 61.5, 50, 50]
[1, 0, 1.0, 136.5, 61.5, 50, 50]
[1, 0, 1.0, 137.0, 61.5, 50, 50]
[1, 0, 1.0, 137.5, 61.5, 50, 50]
[1, 0, 1.0, 138.0, 61.5, 50, 50]
[1, 0, 1.0, 139.0, 61.5, 50, 50]
[1, 0, 1.0, 139.5, 61.5, 50, 50]
[1, 0, 1.0, 140.0, 61.5, 50, 50]
[1, 0, 1.0, 140.5, 61.5, 50, 50]
[1, 0, 1.0, 141.5, 61.5, 50, 50]
[1, 0, 1.0, 142.0, 61.5, 50, 50]
[1, 0, 1.0, 142.5, 61.5, 50, 50]
[1, 0, 1.0, 143.0, 61.5, 50, 50]
[1, 0, 1.0, 144.0, 61.5, 50, 50]
[1, 0, 1.0, 144.5, 61.5, 50, 50]
[1, 0, 1.0, 145.0, 61.5, 50, 50]
[1, 0, 1.0, 145.5, 61.5, 50, 50]
[1, 0, 1.0, 146.5, 61.5, 50, 50]
[1, 0, 1.0, 147.0, 61.5, 50, 50]
[1, 0, 1.0, 147.5, 61.5, 50, 50]
[1, 0, 1.0, 148.0, 61.5, 50, 50]
[1, 0, 1.0, 149.0, 61.5, 50, 50]
[1, 0, 1.0, 149.0, 61.5, 50, 50]
[1, 0, 1.0, 149.5, 61.5, 50, 50]
[1, 0, 1.0, 150.0, 61.5, 50, 50]
[1, 0, 1.0, 150.5, 61.5, 50, 50]
[1, 0, 1.0, 151.0, 61.5, 50, 50]
[1, 0, 1.0, 151.5, 61.5, 50, 50]
[1, 0, 1.0, 152.0, 61.5, 50, 50]
[1, 0, 1.0, 152.5, 61.5, 50, 50]
[1, 0, 1.0, 153.0, 61.5, 50, 50]
[1, 0, 1.0, 153.5, 61.5, 50, 50]
[1, 0, 1.0, 154.0, 61.5, 50, 50]
[1, 0, 1.0, 155.5, 61.5, 50, 50]
[1, 0, 1.0, 156.0, 61.5, 50, 50]
[1, 0, 1.0, 156.5, 61.5, 50, 50]
[1, 0, 1.0, 157.0, 61.5, 50, 50]
[1, 0, 1.0, 158.0, 61.5, 50, 50]
[1, 0, 1.0, 158.5, 61.5, 50, 50]
[1, 0, 1.0, 159.5, 61.5, 50, 50]
[1, 0, 1.0, 160.5, 61.5, 50, 50]
[1, 0, 1.0, 161.0, 61.5, 50, 50]
[1, 0, 1.0, 161.5, 61.5, 50, 50]
[1, 0, 1.0, 162.0, 61.5, 50, 50]
[1, 0, 1.0, 163.0, 61.5, 50, 50]
[1, 0, 1.0, 163.5, 61.5, 50, 50]
[1, 0, 1.0, 164.0, 61.5, 50, 50]
[1, 0, 1.0, 164.5, 61.5, 50, 50]
[1, 0, 1.0, 165.5, 61.5, 50, 50]
[1, 0, 1.0, 166.0, 61.5, 50, 50]
[1, 0, 1.0, 166.5, 61.5, 50, 50]
[1, 0, 1.0, 167.0, 61.5, 50, 50]
[1, 0, 1.0, 168.0, 61.5, 50, 50]
[1, 0, 1.0, 168.5, 61.5, 50, 50]
[1, 0, 1.0, 169.0, 61.5, 50, 50]
[1, 0, 1.0, 169.5, 61.5, 50, 50]
[1, 0, 1.0, 170.5, 61.5, 50, 50]
[1, 0, 1.0, 171.0, 61.5, 50, 50]
[1, 0, 1.0, 171.5, 61.5, 50, 50]
[1, 0, 1.0, 172.0, 61.5, 50, 50]
[1, 0, 1.0, 173.0, 61.5, 50, 50]
[1, 0, 1.0, 173.5, 61.5, 50, 50]
[1, 0, 1.0, 174.0, 61.5, 50, 50]
[1, 0, 1.0, 174.0, 61.5, 50, 50]
[1, 0, 1.0, 175.0, 61.5, 50, 50]
[1, 0, 1.0, 175.0, 61.5, 50, 50]
[1, 0, 1.0, 175.5, 61.5, 50, 50]
[1, 0, 1.0, 175.5, 61.5, 50, 50]
[1, 0, 1.0, 176.5, 61.5, 50, 50]
[1, 0, 1.0, 177.0, 61.5, 50, 50]
[1, 0, 1.0, 177.0, 61.5, 50, 50]
[1, 0, 1.0, 177.5, 61.5, 50, 50]
[1, 0, 1.0, 178.5, 61.5, 50, 50]
[1, 0, 1.0, 179.0, 61.5, 50, 50]
[1, 0, 1.0, 179.5, 61.5, 50, 50]
[1, 0, 1.0, 180.0, 61.5, 50, 50]
[1, 0, 1.0, 181.5, 61.5, 50, 50]
[1, 0, 1.0, 182.5, 61.5, 50, 50]
[1, 0, 1.0, 184.0, 61.5, 50, 50]
[1, 0, 1.0, 184.5, 61.5, 50, 50]
[1, 0, 1.0, 185.5, 61.5, 50, 50]
[1, 0, 1.0, 186.0, 61.5, 50, 50]
[1, 0, 1.0, 186.5, 61.5, 50, 50]
[1, 0, 1.0, 187.0, 61.5, 50, 50]
[1, 0, 1.0, 187.5, 61.5, 50, 50]
[1, 0, 1.0, 188.5, 61.5, 50, 50]
[1, 0, 1.0, 189.0, 61.5, 50, 50]
[1, 0, 1.0, 189.5, 61.5, 50, 50]
[1, 0, 1.0, 190.0, 61.5, 50, 50]
[1, 0, 1.0, 191.0, 61.5, 50, 50]
[1, 0, 1.0, 191.5, 61.5, 50, 50]
[1, 0, 1.0, 192.0, 61.5, 50, 50]
[1, 0, 1.0, 192.5, 61.5, 50, 50]
[1, 0, 1.0, 193.5, 61.5, 50, 50]
[1, 0, 1.0, 194.0, 61.5, 50, 50]
[1, 0, 1.0, 195.0, 61.5, 50, 50]
[1, 0, 1.0, 196.0, 61.5, 50, 50]
[1, 0, 1.0, 196.5, 61.5, 50, 50]
[1, 0, 1.0, 197.0, 61.5, 50, 50]
[1, 0, 1.0, 197.5, 61.5, 50, 50]
[1, 0, 1.0, 198.5, 61.5, 50, 50]
[1, 0, 1.0, 199.0, 61.5, 50, 50]
[1, 0, 1.0, 199.5, 61.5, 50, 50]
[1, 0, 1.0, 200.0, 61.5, 50, 50]
[1, 0, 1.0, 201.0, 61.5, 50, 50]
[1, 0, 1.0, 201.5, 61.5, 50, 50]
[1, 0, 1.0, 202.0, 61.5, 50, 50]
[1, 0, 1.0, 202.5, 61.5, 50, 50]
[1, 0, 1.0, 203.5, 61.5, 50, 50]
[1, 0, 1.0, 204.0, 61.5, 50, 50]
[1, 0, 1.0, 204.5, 61.5, 50, 50]
[1, 0, 1.0, 204.5, 61.5, 50, 50]
[1, 0, 1.0, 205.5, 61.5, 50, 50]
[1, 0, 1.0, 206.0, 61.5, 50, 50]
[1, 0, 1.0, 206.0, 61.5, 50, 50]
[1, 0, 1.0, 207.0, 62.0, 50, 50]
[1, 0, 1.0, 207.5, 62.0, 50, 50]
[1, 0, 1.0, 208.0, 62.0, 50, 50]
[1, 0, 1.0, 209.0, 62.5, 50, 50]
[1, 0, 1.0, 209.5, 63.0, 50, 50]
[1, 0, 1.0, 210.5, 63.0, 50, 50]
[1, 0, 1.0, 211.0, 63.5, 50, 50]
[1, 0, 1.0, 211.5, 63.5, 50, 50]
[1, 0, 1.0, 213.0, 63.5, 50, 50]
[1, 0, 1.0, 213.5, 63.5, 50, 50]
[1, 0, 1.0, 214.0, 63.0, 50, 50]
[1, 0, 1.0, 215.0, 63.0, 50, 50]
[1, 0, 1.0, 216.0, 63.0, 50, 50]
[1, 0, 1.0, 216.5, 63.0, 50, 50]
[1, 0, 1.0, 218.0, 63.0, 50, 50]
[1, 0, 1.0, 218.5, 63.0, 50, 50]
[1, 0, 1.0, 219.0, 63.0, 50, 50]
[1, 0, 1.0, 220.0, 63.0, 50, 50]
[1, 0, 1.0, 220.5, 63.0, 50, 50]
[1, 0, 1.0, 221.0, 63.0, 50, 50]
[1, 0, 1.0, 221.5, 63.0, 50, 50]
[1, 0, 1.0, 222.5, 63.0, 50, 50]
[1, 0, 1.0, 223.0, 63.0, 50, 50]
[1, 0, 1.0, 223.5, 63.0, 50, 50]
[1, 0, 1.0, 224.0, 63.0, 50, 50]
[1, 0, 1.0, 225.0, 63.0, 50, 50]
[1, 0, 1.0, 225.5, 63.0, 50, 50]
[1, 0, 1.0, 226.0, 63.0, 50, 50]
[1, 0, 1.0, 226.5, 63.0, 50, 50]
[1, 0, 1.0, 227.5, 63.0, 50, 50]
[1, 0, 1.0, 228.0, 63.0, 50, 50]
[1, 0, 1.0, 228.5, 63.0, 50, 50]
[1, 0, 1.0, 229.0, 63.0, 50, 50]
[1, 0, 1.0, 230.0, 63.0, 50, 50]
[1, 0, 1.0, 230.5, 63.0, 50, 50]
[1, 0, 1.0, 231.0, 63.0, 50, 50]
[1, 0, 1.0, 231.5, 63.0, 50, 50]
[1, 0, 1.0, 232.0, 63.0, 50, 50]
[1, 0, 1.0, 232.5, 63.0, 50, 50]
[1, 0, 1.0, 233.0, 63.0, 50, 50]
[1, 0, 1.0, 233.5, 63.0, 50, 50]
[1, 0, 1.0, 234.5, 63.0, 50, 50]
[1, 0, 1.0, 235.0, 63.0, 50, 50]
[1, 0, 1.0, 235.5, 63.0, 50, 50]
[1, 0, 1.0, 236.0, 63.0, 50, 50]
[1, 0, 1.0, 237.0, 63.0, 50, 50]
[1, 0, 1.0, 237.5, 63.0, 50, 50]
[1, 0, 1.0, 238.0, 63.0, 50, 50]
[1, 0, 1.0, 238.5, 63.0, 50, 50]
[1, 0, 1.0, 239.5, 63.0, 50, 50]
[1, 0, 1.0, 240.0, 63.0, 50, 50]
[1, 0, 1.0, 241.0, 63.0, 50, 50]
[1, 0, 1.0, 242.0, 63.0, 50, 50]
[1, 0, 1.0, 242.5, 63.0, 50, 50]
[1, 0, 1.0, 243.0, 63.0, 50, 50]
[1, 0, 1.0, 243.5, 63.0, 50, 50]
[1, 0, 1.0, 244.5, 63.0, 50, 50]
[1, 0, 1.0, 245.0, 63.0, 50, 50]
[1, 0, 1.0, 245.5, 63.0, 50, 50]
[1, 0, 1.0, 246.0, 63.0, 50, 50]
[1, 0, 1.0, 247.0, 63.0, 50, 50]
[1, 0, 1.0, 247.5, 63.0, 50, 50]
[1, 0, 1.0, 248.0, 63.0, 50, 50]
[1, 0, 1.0, 248.5, 63.0, 50, 50]
[1, 0, 1.0, 249.5, 63.0, 50, 50]
[1, 0, 1.0, 250.0, 63.0, 50, 50]
[1, 0, 1.0, 250.5, 63.0, 50, 50]
[1, 0, 1.0, 251.0, 63.0, 50, 50]
[1, 0, 1.0, 252.5, 62.5, 50, 50]
[1, 0, 1.0, 253.0, 62.5, 50, 50]
[1, 0, 1.0, 253.0, 62.5, 50, 50]
[1, 0, 1.0, 254.0, 62.5, 50, 50]
[1, 0, 1.0, 254.5, 62.5, 50, 50]
[1, 0, 1.0, 255.0, 62.5, 50, 50]
[1, 0, 1.0, 255.5, 62.5, 50, 50]
[1, 0, 1.0, 257.0, 62.5, 50, 50]
[1, 0, 1.0, 257.5, 62.5, 50, 50]
[1, 0, 1.0, 258.0, 62.5, 50, 50]
[1, 0, 1.0, 259.0, 62.5, 50, 50]
[1, 0, 1.0, 259.5, 62.5, 50, 50]
[1, 0, 1.0, 260.0, 62.5, 50, 50]
[1, 0, 1.0, 260.5, 62.5, 50, 50]
[1, 0, 1.0, 261.5, 62.5, 50, 50]
[1, 0, 1.0, 262.0, 62.5, 50, 50]
[1, 0, 1.0, 262.5, 62.5, 50, 50]
[1, 0, 1.0, 262.5, 62.5, 50, 50]
[1, 0, 1.0, 263.5, 62.5, 50, 50]
[1, 0, 1.0, 264.0, 62.5, 50, 50]
[1, 0, 1.0, 264.5, 62.5, 50, 50]
[1, 0, 1.0, 265.0, 62.5, 50, 50]
[1, 0, 1.0, 266.0, 62.5, 50, 50]
[1, 0, 1.0, 266.5, 62.5, 50, 50]
[1, 0, 1.0, 267.5, 63.0, 50, 50]
[1, 0, 1.0, 268.0, 63.0, 50, 50]
[1, 0, 1.0, 268.5, 63.0, 50, 50]
[1, 0, 1.0, 269.0, 63.0, 50, 50]
[1, 0, 1.0, 269.5, 63.0, 50, 50]
[1, 0, 1.0, 270.5, 63.0, 50, 50]
[1, 0, 1.0, 271.0, 63.0, 50, 50]
[1, 0, 1.0, 271.5, 63.0, 50, 50]
[1, 0, 1.0, 272.0, 62.5, 50, 50]
[1, 0, 1.0, 273.0, 62.5, 50, 50]
[1, 0, 1.0, 273.5, 62.5, 50, 50]
[1, 0, 1.0, 274.0, 62.5, 50, 50]
[1, 0, 1.0, 274.5, 62.5, 50, 50]
[1, 0, 1.0, 275.5, 62.5, 50, 50]
[1, 0, 1.0, 276.0, 62.5, 50, 50]
[1, 0, 1.0, 276.5, 62.5, 50, 50]
[1, 0, 1.0, 277.0, 62.5, 50, 50]
[1, 0, 1.0, 278.0, 62.5, 50, 50]
[1, 0, 1.0, 278.5, 62.5, 50, 50]
[1, 0, 1.0, 279.0, 62.5, 50, 50]
[1, 0, 1.0, 279.0, 62.5, 50, 50]
[1, 0, 1.0, 280.0, 62.5, 50, 50]
[1, 0, 1.0, 280.5, 62.5, 50, 50]
[1, 0, 1.0, 281.0, 62.5, 50, 50]
[1, 0, 1.0, 281.5, 62.5, 50, 50]
[1, 0, 1.0, 282.5, 62.5, 50, 50]
[1, 0, 1.0, 283.0, 62.5, 50, 50]
[1, 0, 1.0, 283.5, 62.5, 50, 50]
[1, 0, 1.0, 284.0, 62.5, 50, 50]
[1, 0, 1.0, 285.0, 62.5, 50, 50]
[1, 0, 1.0, 285.5, 62.5, 50, 50]
[1, 0, 1.0, 286.0, 62.5, 50, 50]
[1, 0, 1.0, 286.5, 62.5, 50, 50]
[1, 0, 1.0, 287.5, 62.5, 50, 50]
[1, 0, 1.0, 288.0, 62.5, 50, 50]
[1, 0, 1.0, 288.0, 62.5, 50, 50]
[1, 0, 1.0, 288.5, 62.5, 50, 50]
[1, 0, 1.0, 289.5, 62.5, 50, 50]
[1, 0, 1.0, 290.0, 62.5, 50, 50]
[1, 0, 1.0, 290.5, 62.5, 50, 50]
[1, 0, 1.0, 291.0, 62.5, 50, 50]
[1, 0, 1.0, 292.0, 62.5, 50, 50]
[1, 0, 1.0, 292.5, 62.5, 50, 50]
[1, 0, 1.0, 293.0, 62.0, 50, 50]
[1, 0, 1.0, 294.0, 62.5, 50, 50]
[1, 0, 1.0, 294.5, 62.5, 50, 50]
[1, 0, 1.0, 294.5, 62.5, 50, 50]
[1, 0, 1.0, 295.0, 62.5, 50, 50]
[1, 0, 1.0, 295.0, 62.5, 50, 50]
[1, 0, 1.0, 296.0, 62.5, 50, 50]
[1, 0, 1.0, 296.5, 62.5, 50, 50]
[1, 0, 1.0, 297.0, 62.5, 50, 50]
[1, 0, 1.0, 297.5, 62.5, 50, 50]
[1, 0, 1.0, 298.5, 62.5, 50, 50]
[1, 0, 1.0, 299.0, 62.5, 50, 50]
[1, 0, 1.0, 299.5, 63.0, 50, 50]
[1, 0, 1.0, 300.0, 63.0, 50, 50]
[1, 0, 1.0, 300.5, 63.0, 50, 50]
[1, 0, 1.0, 301.0, 63.0, 50, 50]
[1, 0, 1.0, 301.5, 63.0, 50, 50]
[1, 0, 1.0, 302.0, 63.0, 50, 50]
[1, 0, 1.0, 303.0, 63.0, 50, 50]
[1, 0, 1.0, 303.0, 63.0, 50, 50]
[1, 0, 1.0, 303.5, 63.0, 50, 50]
[1, 0, 1.0, 304.0, 63.0, 50, 50]
[1, 0, 1.0, 305.0, 63.0, 50, 50]
[1, 0, 1.0, 305.5, 63.0, 50, 50]
[1, 0, 1.0, 306.0, 63.0, 50, 50]
[1, 0, 1.0, 306.5, 63.0, 50, 50]
[1, 0, 1.0, 307.5, 63.0, 50, 50]
[1, 0, 1.0, 308.0, 63.0, 50, 50]
[1, 0, 1.0, 308.0, 63.0, 50, 50]
[1, 0, 1.0, 308.5, 63.0, 50, 50]
[1, 0, 1.0, 309.0, 63.0, 50, 50]
[1, 0, 1.0, 309.5, 63.0, 50, 50]
[1, 0, 1.0, 310.0, 63.0, 50, 50]
[1, 0, 1.0, 310.0, 63.0, 50, 50]
[1, 0, 1.0, 311.0, 63.0, 50, 50]
[1, 0, 1.0, 312.0, 63.5, 50, 50]
[1, 0, 1.0, 312.5, 64.0, 50, 50]
[1, 0, 1.0, 313.5, 64.0, 50, 50]
[1, 0, 1.0, 314.5, 64.0, 50, 50]
[1, 0, 1.0, 317.0, 64.0, 50, 50]
[1, 0, 1.0, 317.5, 64.0, 50, 50]
[1, 0, 1.0, 318.0, 64.0, 50, 50]
[1, 0, 1.0, 319.0, 64.0, 50, 50]
[1, 0, 1.0, 319.5, 64.0, 50, 50]
[1, 0, 1.0, 320.5, 64.5, 50, 50]
[1, 0, 1.0, 321.0, 65.0, 50, 50]
[1, 0, 1.0, 321.5, 65.0, 50, 50]
[1, 0, 1.0, 322.0, 65.0, 50, 50]
[1, 0, 1.0, 322.0, 65.0, 50, 50]
[1, 0, 1.0, 322.5, 65.0, 50, 50]
[1, 0, 1.0, 323.0, 65.0, 50, 50]
[1, 0, 1.0, 323.5, 65.0, 50, 50]
[1, 0, 1.0, 324.0, 65.0, 50, 50]
[1, 0, 1.0, 324.5, 65.0, 50, 50]
[1, 0, 1.0, 325.5, 65.0, 50, 50]
[1, 0, 1.0, 326.0, 65.0, 50, 50]
[1, 0, 1.0, 326.5, 65.0, 50, 50]
[1, 0, 1.0, 327.0, 65.0, 50, 50]
[1, 0, 1.0, 328.5, 65.5, 50, 50]
[1, 0, 1.0, 329.0, 65.5, 50, 50]
[1, 0, 1.0, 329.5, 65.5, 50, 50]
[1, 0, 1.0, 330.5, 65.5, 50, 50]
[1, 0, 1.0, 331.0, 66.0, 50, 50]
[1, 0, 1.0, 331.5, 66.0, 50, 50]
[1, 0, 1.0, 332.0, 66.0, 50, 50]
[1, 0, 1.0, 332.5, 66.0, 50, 50]
[1, 0, 1.0, 333.0, 66.0, 50, 50]
[1, 0, 1.0, 333.5, 66.0, 50, 50]
[1, 0, 1.0, 334.0, 66.0, 50, 50]
[1, 0, 1.0, 335.0, 66.0, 50, 50]
[1, 0, 1.0, 335.5, 66.0, 50, 50]
[1, 0, 1.0, 336.0, 66.0, 50, 50]
[1, 0, 1.0, 336.5, 66.0, 50, 50]
[1, 0, 1.0, 337.5, 66.0, 50, 50]
